X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-85.5767149999252,42.3468880001871,320-41985-26,25-UTKR1-0010,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,No Name Creek,UTKR1-0010,0405000306,04050003,Investigative,Unnamed creek at confluence with Kalamazoo,,2018100,,-85.576715,42.346888,4.8,,0.49,1,0.47,K,0.47,1,15,,0.72,1,0.26,K,0.26,1,0.27,K,0.27,1,7.6,B,0.14,1,,,,,3.1,B,0.3,1,5.7,,0.17,1,2.9,,0.21,1,0.43,J,0.16,1,0.23,K,0.23,1,0.35,J B,0.25,1,,,,,0.3,K,0.3,1,,,,,13,,0.46,1,0.93,K,0.93,1,2.6,K,2.6,17,3.3,,0.41,1,1.2,J,0.25,1.9,1.6,K,1.6,17,,,,,,,,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.14,K,0.14,1,1.1,K,1.1,1.8,,,,,4.4,K,4.4,17,,,,,,,,,,,,,{6D78E427-29AA-4C87-A6FF-00921A8B1D68},737
-86.1158899996827,42.6441999995766,240-25684-8,25-KR-0005,NEW RICHMOND 001 CENTER,,TestAmerica North Canton,240-25684-1,Water,2013/06/11 00:00:00+00,WS-LC-0025,1,2013/07/02 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0005,0405000309,04050003,Investigative,"New Richmond, 58th Street",,2013008,,-86.11589,42.6442,1.9,J,0.82,2.1,0.61,K,0.61,2.1,3.1,,0.78,2.1,0.46,K,0.46,2.1,1.3,K,1.3,2.1,1.3,J,0.91,2.1,,,,,3,B,0.48,2.1,0.97,J,0.96,2.1,0.88,J,0.84,2.1,0.74,K,0.74,2.1,0.68,K,0.68,2.1,0.21,K,0.21,2.1,,,,,0.66,K,0.66,2.1,,,,,6.2,,1.3,2.1,0.78,K,0.78,2.1,,,,,1.5,J,1,2.1,,,,,,,,,,,,,0.7,K,0.7,2.1,,,,,,,,,,,,,,,,,0.51,J B,0.13,2.1,,,,,0.57,K,0.57,2.1,,,,,,,,,,,,,,,,,,,,,{1303BB31-47D0-42BB-B598-395138A6999F},738
-85.1903960002631,42.3224339995557,320-41985-17,25-BC-0010,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/17 00:00:00+00,1,ng/L,Kalamazoo,Battle Creek River,BC-0010,0405000303,04050003,Investigative,Battle Creek River at pedestrian bridge,,2018100,,-85.190396,42.322434,1.1,J,0.58,2,0.55,K,0.55,2,1.1,J,0.86,2,0.31,K,0.31,2,0.32,K,0.32,2,0.94,J B,0.17,2,,,,,3.5,B,0.35,2,1.3,J,0.2,2,0.49,J,0.25,2,0.19,K,0.19,2,2.7,,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,1.9,J,0.54,2,1.1,K,1.1,2,3.1,K,3.1,20,1,J,0.49,2,0.3,K,0.3,2,1.9,K,1.9,20,,,,,,,,,6.7,J B,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.2,K,5.2,20,,,,,,,,,,,,,{2014A741-2173-477E-9E1E-92B578B61C30},739
-85.2557549997112,42.3454194997876,320-41985-21,25-KR-0210,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/17 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0210,0405000305,04050003,Investigative,Kalamazoo River at Battle Creek Linear Park,,2018100,,-85.255755,42.3454195,11,,0.57,2,0.54,K,0.54,2,7.4,,0.84,2,0.4,J,0.31,2,0.32,K,0.32,2,32,B,0.17,2,,,,,6.4,B,0.35,2,3.6,,0.2,2,3.2,,0.25,2,0.64,J,0.19,2,2,,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,47,,0.53,2,1.1,K,1.1,2,3.1,K,3.1,20,8.7,,0.48,2,3.7,,0.3,2,1.9,K,1.9,20,,,,,,,,,7.3,J B,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,{6F79F152-99AE-49D0-BBDB-8BD1CD060EC6},740
-85.5790999995986,42.3325000001275,320-41985-54,25-UTKR2-0010,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),50,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Riparian,UTKR2-0010,0405000306,04050003,Investigative,Parchment Paper Mill Culvert,,2018100,,-85.5791,42.3325,57,,0.51,1,0.48,K,0.48,1,1300,,37,88,2.2,,0.27,1,0.28,K,0.28,1,33,B,0.15,1,,,,,13,,0.31,1,14,,0.18,1,150,,0.22,1,49,,0.17,1,12,,0.24,1,0.26,K,0.26,1,,,,,160,,0.31,1,,,,,4700,B,24,88,0.97,K,0.97,1,8.6,J,2.7,18,20,,0.43,1,5.7,,0.26,1,930,,84,880,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.41,J,0.14,1,1.1,K,1.1,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{B345A936-B2BE-4F49-A93A-8CCF39BA8FAD},741
-85.250825000386,42.3298950003704,(240-106185-,25-HC-0020,,,Eurofins/Lancaster,2021694,Water,2018/12/20 00:00:00+00,EPA 537 Version 1.1 Modified,,2018/12/31 00:00:00+00,1,ng/l,Kalamazoo,Helmer Creek,HC-0020,0405000305,04050003,Investigative,Beaver Dam Road,Helmer Creek d-s Beaver Dam Pond,2018200,,-85.250825,42.329895,41,,0.36,1.8,0.45,K,0.45,1.8,17,,0.27,0.9,0.81,K,0.81,1.8,0.54,K,0.54,1.8,130,,0.36,1.8,,,,,10,,1.8,5.4,11,,0.27,0.9,13,,0.36,0.9,2.8,,0.36,1.8,3.1,,0.36,1.8,0.27,K,0.27,0.9,,,,,0.45,K,0.45,2.7,,,,,98,,0.36,1.8,0.36,K,0.36,1.8,0.9,K,0.9,2.7,30,,1.8,5.4,13,,0.36,1.8,0.9,K,0.9,2.7,,,,,,,,,1.9,,0.9,1.8,,,,,1.8,K,1.8,5.4,,,,,,,,,0.54,K,0.54,1.8,0.36,K,0.36,0.9,,,,,0.9,K,0.9,2.7,,,,,,,,,,,,,{E93743EF-F676-4593-AEED-D726DBEFC3C4},742
-85.5774700004816,42.3412759998898,320-41985-32,25-KR-0100,,Depth Integrated,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,3,ng/L,Kalamazoo,Kalamazoo River,KR-0100,0405000306,04050003,Investigative,Kalamazoo River d/s of old landfill (US of Parchment ,,2018100,Integrated,-85.57747,42.341276,3.1,,0.52,1,0.49,K,0.49,1,6.8,,0.76,1,0.28,K,0.28,1,0.29,K,0.29,1,3.4,B,0.15,1,,,,,2.5,B,0.31,1,1.5,,0.18,1.5,1.4,J,0.22,1.8,0.22,J,0.17,1,0.72,J,0.24,1,0.26,K,0.26,1,,,,,0.6,J,0.31,1,,,,,14,,0.48,1,0.98,K,0.98,1,2.8,K,2.8,18,3.3,,0.44,1,0.42,J,0.27,1,5.3,J,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1,1.2,K,1.2,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{42FC5AB3-26DA-4AA1-B5DD-CA26B2A83FCB},743
-85.2511825065188,42.3291114676134,2205178-16,25-HC-0040,HEL-MID,,EGLE,2205178,H2O,2022/05/12 00:00:00+00,PFAS-8327,1,2022/05/24 00:00:00+00,1,ng/L,Kalamazoo,Helmer Creek,HC-0040,0405000305,04050003,Investigative,Beaver Dam Pond,,2022011,,-85.25118251,42.32911147,40,,0.6,2,0.4,K,0.4,2,22,,1.2,2,1.5,K,1.5,2,0.5,K,0.5,2,150,,0.6,2,,,,,13,,0.4,4,11,,0.3,2,14,,0.3,2,2.8,,0.6,2,2.8,,0.6,2,0.9,K,0.9,4,0.7,K,0.7,2,0.7,K,0.7,2,,,,,85,,0.7,2,0.9,K,0.9,2,1.1,K,1.1,2,39,,0.5,2,12,,0.9,2,0.8,K,0.8,2,0.9,K,0.9,4,,,,,1.7,J ,1,2,13,,0.6,2,0.9,K,0.9,2,15,,0.4,2,,,,,0.4,K,0.4,2,0.6,K,0.6,4,0.4,K,0.4,2,0.7,K,0.7,2,0.7,K,0.7,2,,,,,0.4,K,0.4,2,{DD1A7194-D2CA-4FB4-8B90-73C1C173EC73},744
-85.5755120004422,42.3219040002694,320-41985-46,25-KR-0130,KR-0130D,Duplicate,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,2,ng/L,Kalamazoo,Kalamazoo River,KR-0130,0405000306,04050003,Investigative,Kalamazoo River u/s of Hercules,,2018100,,-85.575512,42.321904,3,,0.54,1,0.51,K,0.51,1,2.2,,0.79,1,0.29,K,0.29,1,0.3,K,0.3,1,3.3,B,0.16,1,,,,,2.7,,0.33,1,1.5,,0.19,1.5,0.86,J,0.23,1,0.18,K,0.18,1,0.71,J,0.25,1,0.27,K,0.27,1,,,,,0.33,K,0.33,1,,,,,3.9,B,0.5,1,1,K,1,1.9,2.9,K,2.9,19,4.5,,0.46,1,0.36,J,0.28,1,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1,1.2,K,1.2,1.8,,,,,4.9,K,4.9,19,,,,,,,,,,,,,{09567FA0-629C-4ABC-8953-2BE95E40DDE8},745
-84.964000999996,42.2648570001322,320-41985-13,25-KR-0270,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/14 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0270,0405000304,04050003,Investigative,Kalamazoo River at S Kalamazoo Ave (DS Marshall Impou,,2018100,,-84.964001,42.264857,0.56,K,0.56,1,0.53,K,0.53,1,0.82,K,0.82,1,0.3,K,0.3,1,0.31,K,0.31,1,0.64,J B,0.16,1,,,,,3.7,,0.34,1,0.45,J,0.19,1,0.27,J,0.24,1,0.18,K,0.18,1,0.26,K,0.26,1,0.28,K,0.28,1,,,,,0.34,K,0.34,1,,,,,0.56,J,0.52,1,1.1,K,1.1,1.9,3,K,3,19,0.47,K,0.47,1,0.29,K,0.29,1,1.8,K,1.8,19,,,,,,,,,2.2,J B,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1,1.3,K,1.3,1.8,,,,,5,K,5,19,,,,,,,,,,,,,{33F62BD4-86B8-47A7-B36B-B1AE98BF0DA6},746
-85.5774250000263,42.3239549999926,320-41985-37,25-KR-0120,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/22 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0120,0405000306,04050003,Investigative,Kalamazoo River d/s of Hercules Subsurface,,2018100,,-85.577425,42.323955,2.8,,0.55,1,0.52,K,0.52,1,2.3,,0.8,1,0.29,K,0.29,1,0.3,K,0.3,1,3.4,B,0.16,1,,,,,2.6,B,0.33,1,1.7,,0.19,1.7,0.85,J,0.24,1,0.18,K,0.18,1,0.9,J,0.25,1,0.27,K,0.27,1,,,,,0.33,K,0.33,1,,,,,4.6,,0.51,1,1,K,1,1.9,2.9,K,2.9,19,4,,0.46,1,0.43,J,0.28,1,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1,1.2,K,1.2,1.8,,,,,4.9,K,4.9,19,,,,,,,,,,,,,{D74C15E1-FCD8-46C1-9C71-344F49591F8B},747
-85.1678230005915,42.2973179995722,320-41985-15,25-KR-0240,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/15 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0240,0405000304,04050003,Investigative,Kalamazoo River at 294,,2018100,,-85.167823,42.297318,0.87,J,0.58,2,0.55,K,0.55,2,0.85,K,0.85,2,0.31,K,0.31,2,0.32,K,0.32,2,0.81,J B,0.17,2,,,,,1.4,J B,0.35,2,0.64,J,0.2,2,0.4,J,0.25,2,0.19,K,0.19,2,0.27,K,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,0.85,J,0.54,2,1.1,K,1.1,2,3.1,K,3.1,20,0.82,J,0.49,2,0.3,K,0.3,2,1.9,K,1.9,20,,,,,,,,,3.3,J B,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.2,K,5.2,20,,,,,,,,,,,,,{E248968C-2E48-4A9B-80D8-1C74AD71A18D},748
-85.7016050002143,42.4627980001249,320-41985-6,25-KR-0060,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0060,0405000309,04050003,Investigative,Kalamazoo River at N North St,,2018100,,-85.701605,42.462798,3.5,,0.59,2,0.56,K,0.56,2,4.9,,0.87,2,0.32,K,0.32,2,0.33,K,0.33,2,2.9,B,0.17,2,,,,,2.9,,0.36,2,1.9,J,0.2,2,1.1,J,0.26,2,0.22,J,0.19,2,0.77,J,0.28,2,0.3,K,0.3,2,,,,,0.41,J,0.36,2,,,,,49,,0.55,2,1.1,K,1.1,2,3.2,K,3.2,20,3.9,,0.5,2,0.38,J,0.31,2,2.2,J,1.9,20,,,,,,,,,12,J B,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.3,K,5.3,20,,,,,,,,,,,,,{0FCF892F-058B-4C44-9809-34240549B0DA},749
-85.4017499996363,42.3782109999715,320-41611-2,25-GL-0001,Gull-01,,TestAmerica Sacramento,320-41611-1,Water,2018/07/26 00:00:00+00,537 (modified),1,2018/08/09 00:00:00+00,1,ng/L,Kalamazoo,Gull Lake,GL-0001,0405000305,04050003,Investigative,South,,2018220,,-85.40175,42.378211,0.74,J,0.51,1.8,0.48,K,0.48,1.8,1.4,J,0.74,1.8,0.28,J,0.27,1.8,0.28,K,0.28,1.8,1.2,J B,0.15,1.8,,,,,2.3,CI,0.31,1.8,1,J,0.18,1.8,0.52,J,0.22,1.8,0.17,K,0.17,1.8,0.57,J,0.24,1.8,0.25,K,0.25,1.8,,,,,0.31,K,0.31,1.8,,,,,1,J,0.47,1.8,0.96,K,0.96,1.8,2.7,K,2.7,18,0.48,J,0.43,1.8,0.26,K,0.26,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.1,K,1.1,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{8411C1C5-57A6-451D-9674-F6414296F445},750
-85.57733399989,42.3545200000162,320-41985-25,25-KR-0095,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0095,0405000306,04050003,Investigative,Kalamazoo River d/s of Parchment wells,,2018100,,-85.577334,42.35452,3,,0.5,1,0.47,K,0.47,1,4.1,,0.73,1,0.27,K,0.27,1,0.27,K,0.27,1,3,B,0.15,1,,,,,2.5,B,0.3,1,1.5,,0.17,1.5,1.1,J,0.21,1.8,0.16,K,0.16,1,0.79,J,0.23,1,0.25,K,0.25,1,,,,,0.3,K,0.3,1,,,,,7.9,,0.46,1,0.94,K,0.94,1,2.7,K,2.7,17,2.5,,0.42,1,0.37,J,0.26,1,2.5,J,1.6,17,,,,,,,,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.14,K,0.14,1,1.1,K,1.1,1.8,,,,,4.4,K,4.4,17,,,,,,,,,,,,,{EC69F86D-2DE2-407D-903D-14D93DCDC37F},751
-86.1158899996827,42.6441999995766,240-25684-7,25-KR-0005,NEW RICHMOND 001 LEFT,,TestAmerica North Canton,240-25684-1,Water,2013/06/11 00:00:00+00,WS-LC-0025,1,2013/07/02 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0005,0405000309,04050003,Investigative,"New Richmond, 58th Street",,2013008,,-86.11589,42.6442,2.4,,0.82,2.1,0.61,K,0.61,2.1,3.7,,0.78,2.1,0.46,K,0.46,2.1,1.3,K,1.3,2.1,1.4,J,0.91,2.1,,,,,3,B,0.48,2.1,0.96,K,0.96,2.1,1,J,0.84,2.1,0.75,K,0.75,2.1,0.68,K,0.68,2.1,0.21,K,0.21,2.1,,,,,0.67,K,0.67,2.1,,,,,7.3,,1.3,2.1,0.78,K,0.78,2.1,,,,,2,J,1,2.1,,,,,,,,,,,,,0.7,K,0.7,2.1,,,,,,,,,,,,,,,,,0.52,J B,0.13,2.1,,,,,0.58,K,0.58,2.1,,,,,,,,,,,,,,,,,,,,,{275A16F0-CD38-4253-A2FF-3BD4D1A527D8},752
-85.4198920004326,42.411016000155,320-41611-3,25-GL-0002,Gull-02,,TestAmerica Sacramento,320-41611-1,Water,2018/07/26 00:00:00+00,537 (modified),1,2018/08/09 00:00:00+00,1,ng/L,Kalamazoo,Gull Lake,GL-0002,0405000305,04050003,Investigative,Center,,2018220,,-85.419892,42.411016,0.73,J,0.53,1.8,0.5,K,0.5,1.8,1.3,J,0.77,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.92,J B,0.15,1.8,,,,,2.6,CI,0.32,1.8,1,J,0.18,1.8,0.6,J,0.23,1.8,0.17,K,0.17,1.8,0.38,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,0.91,J,0.49,1.8,1,K,1,1.8,2.8,K,2.8,18,0.53,J,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,{0524CB70-7598-4F67-AE28-B34DD6EBA7A9},753
-85.5896047409196,42.2059206150992,PC-0160R,25-PC-0160,PC-0160R,Replicate,Vista Analytical,2001550,H20,2020/07/21 00:00:00+00,EPA-537M,1,2020/08/06 00:00:00+00,2,ng/L,Kalamazoo,Portage Creek,PC-0160,0405000306,04050003,Investigative,Shaver Rd,,2020203,,-85.58960474,42.20592062,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.76,J,1.41,2.07,,,,,1.54,J,1.41,2.07,2.61,,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,2.49,K,2.49,3.1,,,,,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,,,,,,,,,2,K,2,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,{626F6239-A4C7-4255-B1D1-05C677A40A52},754
-85.591327556616,42.2152273781333,PC-0150,25-UTPC-0010,PC-0150,,Vista Analytical,2001550,H20,2020/07/21 00:00:00+00,EPA-537M,1,2020/08/06 00:00:00+00,1,ng/L,Kalamazoo,Trib to Portage Creek,UTPC-0010,0405000306,04050003,Investigative,Romence Rd Pkwy,,2020203,,-85.59132756,42.21522738,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,,,,,1.69,J,1.38,2.02,4.59,,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,2.43,K,2.43,3.02,,,,,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,,,,,,,,,1.95,K,1.95,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,{E6F2D9DE-9B52-48C0-93C8-FCE4E5C1E0FB},755
-85.8481040005918,42.5311689998927,240-25684-1,25-KR-0020,KZOO-001 LEFT,,TestAmerica North Canton,240-25684-1,Water,2013/06/11 00:00:00+00,WS-LC-0025,1,2013/07/02 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0020,0405000309,04050003,Investigative,Kalamazoo River at Grand Street u/s Lake Allegan,,2013008,,-85.848104,42.531169,2,J,0.9,2.3,0.67,K,0.67,2.3,4.4,,0.85,2.3,0.5,K,0.5,2.3,1.4,K,1.4,2.3,1.5,J,0.99,2.3,,,,,3.2,B,0.52,2.3,1.2,J,1,2.3,1.1,J,0.91,2.3,0.81,K,0.81,2.3,0.75,K,0.75,2.3,0.23,K,0.23,2.3,,,,,0.73,K,0.73,2.3,,,,,8.1,,1.5,2.3,0.85,K,0.85,2.3,,,,,1.7,J,1.1,2.3,,,,,,,,,,,,,0.77,K,0.77,2.3,,,,,,,,,,,,,,,,,0.53,J B,0.14,2.3,,,,,0.63,K,0.63,2.3,,,,,,,,,,,,,,,,,,,,,{A2974F98-A3C3-4798-A9D2-3AA008BB1E0A},756
-85.5774700004816,42.3412759998898,320-41985-28,25-KR-0100,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0100,0405000306,04050003,Investigative,Kalamazoo River d/s of old landfill (US of Parchment ,,2018100,,-85.57747,42.341276,3.1,,0.51,1,0.49,K,0.49,1,7.3,,0.75,1,0.27,K,0.27,1,0.28,K,0.28,1,3.5,B,0.15,1,,,,,2.6,B,0.31,1,1.6,,0.18,1.6,1.4,J,0.22,1.8,0.24,J,0.17,1,0.97,J,0.24,1,0.26,K,0.26,1,,,,,0.63,J,0.31,1,,,,,17,,0.48,1,0.97,K,0.97,1,2.7,K,2.7,18,2.4,,0.43,1,0.43,J,0.27,1,6.6,J,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1,1.2,K,1.2,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{9C7EC6DC-3692-4285-8BF8-D4D168BEEDC9},757
